days_since_birth,girl_tall_3,girl_tall_10,girl_tall_25,girl_tall_50,girl_tall_75,girl_tall_90,girl_tall_97,boy_tall_3,boy_tall_10,boy_tall_25,boy_tall_50,boy_tall_75,boy_tall_90,boy_tall_97,gw3,girl_weight_10,girl_weight_25,girl_weight_50,girl_weight_75,girl_weight_90,girl_weight_97,boy_weight_3,boy_weight_10,boy_weight_25,bw50,boy_weight_75,boy_weight_90,boy_weight_97
72,51.86,53.22,54.46,55.86,57.16,58.3,59.34,52.74,54.18,55.54,56.98,58.28,59.42,60.42,3.814,4.13,4.446,4.796,5.146,5.466,5.772,4.092,4.446,4.806,5.2,5.588,5.934,6.268
73,51.9733333333333,53.33,54.5733333333333,55.9733333333333,57.2733333333333,58.4166666666667,59.46,52.86,54.3033333333333,55.66,57.1033333333333,58.4033333333333,59.5466666666667,60.5466666666667,3.83933333333333,4.15666666666667,4.474,4.82566666666667,5.17733333333333,5.499,5.80633333333333,4.11966666666667,4.47566666666667,4.83733333333333,5.23333333333333,5.62366666666667,5.971,6.307
74,52.0866666666667,53.44,54.6866666666667,56.0866666666667,57.3866666666667,58.5333333333333,59.58,52.98,54.4266666666667,55.78,57.2266666666667,58.5266666666667,59.6733333333333,60.6733333333333,3.86466666666667,4.18333333333333,4.502,4.85533333333333,5.20866666666667,5.532,5.84066666666667,4.14733333333333,4.50533333333333,4.86866666666667,5.26666666666667,5.65933333333333,6.008,6.346
75,52.2,53.55,54.8,56.2,57.5,58.65,59.7,53.1,54.55,55.9,57.35,58.65,59.8,60.8,3.89,4.21,4.53,4.885,5.24,5.565,5.875,4.175,4.535,4.9,5.3,5.695,6.045,6.385
76,52.3133333333333,53.66,54.9133333333333,56.3133333333333,57.6133333333333,58.7666666666667,59.82,53.22,54.6733333333333,56.02,57.4733333333333,58.7733333333333,59.9266666666667,60.9266666666667,3.91533333333333,4.23666666666667,4.558,4.91466666666667,5.27133333333333,5.598,5.90933333333333,4.20266666666667,4.56466666666667,4.93133333333333,5.33333333333333,5.73066666666667,6.082,6.424
77,52.4266666666667,53.77,55.0266666666667,56.4266666666667,57.7266666666667,58.8833333333333,59.94,53.34,54.7966666666667,56.14,57.5966666666667,58.8966666666667,60.0533333333333,61.0533333333333,3.94066666666667,4.26333333333333,4.586,4.94433333333333,5.30266666666667,5.631,5.94366666666667,4.23033333333333,4.59433333333333,4.96266666666667,5.36666666666667,5.76633333333333,6.119,6.463
78,52.54,53.88,55.14,56.54,57.84,59,60.06,53.46,54.92,56.26,57.72,59.02,60.18,61.18,3.966,4.29,4.614,4.974,5.334,5.664,5.978,4.258,4.624,4.994,5.4,5.802,6.156,6.502
79,52.6533333333333,53.99,55.2533333333333,56.6533333333333,57.9533333333333,59.1166666666667,60.18,53.58,55.0433333333333,56.38,57.8433333333333,59.1433333333333,60.3066666666667,61.3066666666667,3.99133333333333,4.31666666666667,4.642,5.00366666666667,5.36533333333333,5.697,6.01233333333333,4.28566666666667,4.65366666666667,5.02533333333333,5.43333333333333,5.83766666666667,6.193,6.541
80,52.7666666666667,54.1,55.3666666666667,56.7666666666667,58.0666666666667,59.2333333333333,60.3,53.7,55.1666666666667,56.5,57.9666666666667,59.2666666666667,60.4333333333333,61.4333333333333,4.01666666666667,4.34333333333333,4.67,5.03333333333333,5.39666666666667,5.73,6.04666666666667,4.31333333333333,4.68333333333333,5.05666666666667,5.46666666666667,5.87333333333333,6.23,6.58
81,52.88,54.21,55.48,56.88,58.18,59.35,60.42,53.82,55.29,56.62,58.09,59.39,60.56,61.56,4.042,4.37,4.698,5.063,5.428,5.763,6.081,4.341,4.713,5.088,5.5,5.909,6.267,6.619
82,52.9933333333333,54.32,55.5933333333333,56.9933333333333,58.2933333333333,59.4666666666667,60.54,53.94,55.4133333333333,56.74,58.2133333333333,59.5133333333333,60.6866666666667,61.6866666666667,4.06733333333333,4.39666666666667,4.726,5.09266666666667,5.45933333333333,5.796,6.11533333333333,4.36866666666667,4.74266666666667,5.11933333333333,5.53333333333333,5.94466666666667,6.304,6.658
83,53.1066666666667,54.43,55.7066666666667,57.1066666666667,58.4066666666667,59.5833333333333,60.66,54.06,55.5366666666667,56.86,58.3366666666667,59.6366666666667,60.8133333333333,61.8133333333333,4.09266666666667,4.42333333333333,4.754,5.12233333333333,5.49066666666667,5.829,6.14966666666667,4.39633333333333,4.77233333333333,5.15066666666667,5.56666666666667,5.98033333333333,6.341,6.697
84,53.22,54.54,55.82,57.22,58.52,59.7,60.78,54.18,55.66,56.98,58.46,59.76,60.94,61.94,4.118,4.45,4.782,5.152,5.522,5.862,6.184,4.424,4.802,5.182,5.6,6.016,6.378,6.736
85,53.3333333333333,54.65,55.9333333333333,57.3333333333333,58.6333333333333,59.8166666666667,60.9,54.3,55.7833333333333,57.1,58.5833333333333,59.8833333333333,61.0666666666667,62.0666666666667,4.14333333333333,4.47666666666667,4.81,5.18166666666667,5.55333333333333,5.895,6.21833333333333,4.45166666666667,4.83166666666667,5.21333333333333,5.63333333333333,6.05166666666667,6.415,6.775
86,53.4466666666667,54.76,56.0466666666667,57.4466666666667,58.7466666666667,59.9333333333333,61.02,54.42,55.9066666666667,57.22,58.7066666666667,60.0066666666667,61.1933333333333,62.1933333333333,4.16866666666667,4.50333333333333,4.838,5.21133333333333,5.58466666666667,5.928,6.25266666666667,4.47933333333333,4.86133333333333,5.24466666666667,5.66666666666667,6.08733333333333,6.452,6.814
87,53.56,54.87,56.16,57.56,58.86,60.05,61.14,54.54,56.03,57.34,58.83,60.13,61.32,62.32,4.194,4.53,4.866,5.241,5.616,5.961,6.287,4.507,4.891,5.276,5.7,6.123,6.489,6.853
88,53.6733333333333,54.98,56.2733333333333,57.6733333333333,58.9733333333333,60.1666666666667,61.26,54.66,56.1533333333333,57.46,58.9533333333333,60.2533333333333,61.4466666666667,62.4466666666667,4.21933333333333,4.55666666666667,4.894,5.27066666666667,5.64733333333333,5.994,6.32133333333333,4.53466666666667,4.92066666666667,5.30733333333333,5.73333333333333,6.15866666666667,6.526,6.892
89,53.7866666666667,55.09,56.3866666666667,57.7866666666667,59.0866666666667,60.2833333333333,61.38,54.78,56.2766666666667,57.58,59.0766666666667,60.3766666666667,61.5733333333333,62.5733333333333,4.24466666666667,4.58333333333333,4.922,5.30033333333333,5.67866666666667,6.027,6.35566666666667,4.56233333333333,4.95033333333333,5.33866666666667,5.76666666666667,6.19433333333333,6.563,6.931
90,53.9,55.2,56.5,57.9,59.2,60.4,61.5,54.9,56.4,57.7,59.2,60.5,61.7,62.7,4.27,4.61,4.95,5.33,5.71,6.06,6.39,4.59,4.98,5.37,5.8,6.23,6.6,6.97
91,53.9866666666667,55.29,56.59,57.99,59.2933333333333,60.4933333333333,61.5933333333333,55.0033333333333,56.5,57.8033333333333,59.3033333333333,60.6033333333333,61.8033333333333,62.8066666666667,4.291,4.632,4.973,5.35433333333333,5.73566666666667,6.08666666666667,6.41833333333333,4.611,5.00233333333333,5.39366666666667,5.825,6.25633333333333,6.62766666666667,6.999
92,54.0733333333333,55.38,56.68,58.08,59.3866666666667,60.5866666666667,61.6866666666667,55.1066666666667,56.6,57.9066666666667,59.4066666666667,60.7066666666667,61.9066666666667,62.9133333333333,4.312,4.654,4.996,5.37866666666667,5.76133333333333,6.11333333333333,6.44666666666667,4.632,5.02466666666667,5.41733333333333,5.85,6.28266666666667,6.65533333333333,7.028
93,54.16,55.47,56.77,58.17,59.48,60.68,61.78,55.21,56.7,58.01,59.51,60.81,62.01,63.02,4.333,4.676,5.019,5.403,5.787,6.14,6.475,4.653,5.047,5.441,5.875,6.309,6.683,7.057
94,54.2466666666667,55.56,56.86,58.26,59.5733333333333,60.7733333333333,61.8733333333333,55.3133333333333,56.8,58.1133333333333,59.6133333333333,60.9133333333333,62.1133333333333,63.1266666666667,4.354,4.698,5.042,5.42733333333333,5.81266666666667,6.16666666666667,6.50333333333333,4.674,5.06933333333333,5.46466666666667,5.9,6.33533333333333,6.71066666666667,7.086
95,54.3333333333333,55.65,56.95,58.35,59.6666666666667,60.8666666666667,61.9666666666667,55.4166666666667,56.9,58.2166666666667,59.7166666666667,61.0166666666667,62.2166666666667,63.2333333333333,4.375,4.72,5.065,5.45166666666667,5.83833333333333,6.19333333333333,6.53166666666667,4.695,5.09166666666667,5.48833333333333,5.925,6.36166666666667,6.73833333333333,7.115
96,54.42,55.74,57.04,58.44,59.76,60.96,62.06,55.52,57,58.32,59.82,61.12,62.32,63.34,4.396,4.742,5.088,5.476,5.864,6.22,6.56,4.716,5.114,5.512,5.95,6.388,6.766,7.144
97,54.5066666666667,55.83,57.13,58.53,59.8533333333333,61.0533333333333,62.1533333333333,55.6233333333333,57.1,58.4233333333333,59.9233333333333,61.2233333333333,62.4233333333333,63.4466666666667,4.417,4.764,5.111,5.50033333333333,5.88966666666667,6.24666666666667,6.58833333333333,4.737,5.13633333333333,5.53566666666667,5.975,6.41433333333333,6.79366666666667,7.173
98,54.5933333333333,55.92,57.22,58.62,59.9466666666667,61.1466666666667,62.2466666666667,55.7266666666667,57.2,58.5266666666667,60.0266666666667,61.3266666666667,62.5266666666667,63.5533333333333,4.438,4.786,5.134,5.52466666666667,5.91533333333333,6.27333333333333,6.61666666666667,4.758,5.15866666666667,5.55933333333333,6,6.44066666666667,6.82133333333333,7.202
99,54.68,56.01,57.31,58.71,60.04,61.24,62.34,55.83,57.3,58.63,60.13,61.43,62.63,63.66,4.459,4.808,5.157,5.549,5.941,6.3,6.645,4.779,5.181,5.583,6.025,6.467,6.849,7.231
100,54.7666666666667,56.1,57.4,58.8,60.1333333333333,61.3333333333333,62.4333333333333,55.9333333333333,57.4,58.7333333333333,60.2333333333333,61.5333333333333,62.7333333333333,63.7666666666667,4.48,4.83,5.18,5.57333333333333,5.96666666666667,6.32666666666667,6.67333333333333,4.8,5.20333333333333,5.60666666666667,6.05,6.49333333333333,6.87666666666667,7.26
101,54.8533333333333,56.19,57.49,58.89,60.2266666666667,61.4266666666667,62.5266666666667,56.0366666666667,57.5,58.8366666666667,60.3366666666667,61.6366666666667,62.8366666666667,63.8733333333333,4.501,4.852,5.203,5.59766666666667,5.99233333333333,6.35333333333333,6.70166666666667,4.821,5.22566666666667,5.63033333333333,6.075,6.51966666666667,6.90433333333333,7.289
102,54.94,56.28,57.58,58.98,60.32,61.52,62.62,56.14,57.6,58.94,60.44,61.74,62.94,63.98,4.522,4.874,5.226,5.622,6.018,6.38,6.73,4.842,5.248,5.654,6.1,6.546,6.932,7.318
103,55.0266666666667,56.37,57.67,59.07,60.4133333333333,61.6133333333333,62.7133333333333,56.2433333333333,57.7,59.0433333333333,60.5433333333333,61.8433333333333,63.0433333333333,64.0866666666667,4.543,4.896,5.249,5.64633333333333,6.04366666666667,6.40666666666667,6.75833333333333,4.863,5.27033333333333,5.67766666666667,6.125,6.57233333333333,6.95966666666667,7.347
104,55.1133333333333,56.46,57.76,59.16,60.5066666666667,61.7066666666667,62.8066666666667,56.3466666666667,57.8,59.1466666666667,60.6466666666667,61.9466666666667,63.1466666666667,64.1933333333333,4.564,4.918,5.272,5.67066666666667,6.06933333333333,6.43333333333333,6.78666666666667,4.884,5.29266666666667,5.70133333333333,6.15,6.59866666666667,6.98733333333333,7.376
105,55.2,56.55,57.85,59.25,60.6,61.8,62.9,56.45,57.9,59.25,60.75,62.05,63.25,64.3,4.585,4.94,5.295,5.695,6.095,6.46,6.815,4.905,5.315,5.725,6.175,6.625,7.015,7.405
106,55.2866666666667,56.64,57.94,59.34,60.6933333333333,61.8933333333333,62.9933333333333,56.5533333333333,58,59.3533333333333,60.8533333333333,62.1533333333333,63.3533333333333,64.4066666666667,4.606,4.962,5.318,5.71933333333333,6.12066666666667,6.48666666666667,6.84333333333333,4.926,5.33733333333333,5.74866666666667,6.2,6.65133333333333,7.04266666666667,7.434
107,55.3733333333333,56.73,58.03,59.43,60.7866666666667,61.9866666666667,63.0866666666667,56.6566666666667,58.1,59.4566666666667,60.9566666666667,62.2566666666667,63.4566666666667,64.5133333333333,4.627,4.984,5.341,5.74366666666667,6.14633333333333,6.51333333333333,6.87166666666667,4.947,5.35966666666667,5.77233333333333,6.225,6.67766666666667,7.07033333333333,7.463
108,55.46,56.82,58.12,59.52,60.88,62.08,63.18,56.76,58.2,59.56,61.06,62.36,63.56,64.62,4.648,5.006,5.364,5.768,6.172,6.54,6.9,4.968,5.382,5.796,6.25,6.704,7.098,7.492
109,55.5466666666667,56.91,58.21,59.61,60.9733333333333,62.1733333333333,63.2733333333333,56.8633333333333,58.3,59.6633333333333,61.1633333333333,62.4633333333333,63.6633333333333,64.7266666666667,4.669,5.028,5.387,5.79233333333333,6.19766666666667,6.56666666666667,6.92833333333333,4.989,5.40433333333333,5.81966666666667,6.275,6.73033333333333,7.12566666666667,7.521
110,55.6333333333333,57,58.3,59.7,61.0666666666667,62.2666666666667,63.3666666666667,56.9666666666667,58.4,59.7666666666667,61.2666666666667,62.5666666666667,63.7666666666667,64.8333333333333,4.69,5.05,5.41,5.81666666666667,6.22333333333333,6.59333333333333,6.95666666666667,5.01,5.42666666666667,5.84333333333333,6.3,6.75666666666667,7.15333333333333,7.55
111,55.72,57.09,58.39,59.79,61.16,62.36,63.46,57.07,58.5,59.87,61.37,62.67,63.87,64.94,4.711,5.072,5.433,5.841,6.249,6.62,6.985,5.031,5.449,5.867,6.325,6.783,7.181,7.579
112,55.8066666666667,57.18,58.48,59.88,61.2533333333333,62.4533333333333,63.5533333333333,57.1733333333333,58.6,59.9733333333333,61.4733333333333,62.7733333333333,63.9733333333333,65.0466666666667,4.732,5.094,5.456,5.86533333333333,6.27466666666667,6.64666666666667,7.01333333333333,5.052,5.47133333333333,5.89066666666667,6.35,6.80933333333333,7.20866666666667,7.608
113,55.8933333333333,57.27,58.57,59.97,61.3466666666667,62.5466666666667,63.6466666666667,57.2766666666667,58.7,60.0766666666667,61.5766666666667,62.8766666666667,64.0766666666667,65.1533333333333,4.753,5.116,5.479,5.88966666666667,6.30033333333333,6.67333333333333,7.04166666666667,5.073,5.49366666666667,5.91433333333333,6.375,6.83566666666667,7.23633333333333,7.637
114,55.98,57.36,58.66,60.06,61.44,62.64,63.74,57.38,58.8,60.18,61.68,62.98,64.18,65.26,4.774,5.138,5.502,5.914,6.326,6.7,7.07,5.094,5.516,5.938,6.4,6.862,7.264,7.666
115,56.0666666666667,57.45,58.75,60.15,61.5333333333333,62.7333333333333,63.8333333333333,57.4833333333333,58.9,60.2833333333333,61.7833333333333,63.0833333333333,64.2833333333333,65.3666666666667,4.795,5.16,5.525,5.93833333333333,6.35166666666667,6.72666666666667,7.09833333333333,5.115,5.53833333333333,5.96166666666667,6.425,6.88833333333333,7.29166666666667,7.695
116,56.1533333333333,57.54,58.84,60.24,61.6266666666667,62.8266666666667,63.9266666666667,57.5866666666667,59,60.3866666666667,61.8866666666667,63.1866666666667,64.3866666666667,65.4733333333333,4.816,5.182,5.548,5.96266666666667,6.37733333333333,6.75333333333333,7.12666666666667,5.136,5.56066666666667,5.98533333333333,6.45,6.91466666666667,7.31933333333333,7.724
117,56.24,57.63,58.93,60.33,61.72,62.92,64.02,57.69,59.1,60.49,61.99,63.29,64.49,65.58,4.837,5.204,5.571,5.987,6.403,6.78,7.155,5.157,5.583,6.009,6.475,6.941,7.347,7.753
118,56.3266666666667,57.72,59.02,60.42,61.8133333333333,63.0133333333333,64.1133333333333,57.7933333333333,59.2,60.5933333333333,62.0933333333333,63.3933333333333,64.5933333333333,65.6866666666667,4.858,5.226,5.594,6.01133333333333,6.42866666666667,6.80666666666667,7.18333333333333,5.178,5.60533333333333,6.03266666666667,6.5,6.96733333333333,7.37466666666667,7.782
119,56.4133333333333,57.81,59.11,60.51,61.9066666666667,63.1066666666667,64.2066666666667,57.8966666666667,59.3,60.6966666666667,62.1966666666667,63.4966666666667,64.6966666666667,65.7933333333333,4.879,5.248,5.617,6.03566666666667,6.45433333333333,6.83333333333333,7.21166666666667,5.199,5.62766666666667,6.05633333333333,6.525,6.99366666666667,7.40233333333333,7.811
120,56.5,57.9,59.2,60.6,62,63.2,64.3,58,59.4,60.8,62.3,63.6,64.8,65.9,4.9,5.27,5.64,6.06,6.48,6.86,7.24,5.22,5.65,6.08,6.55,7.02,7.43,7.84
121,56.57,57.97,59.2733333333333,60.6733333333333,62.0733333333333,63.2766666666667,64.3766666666667,58.0733333333333,59.4766666666667,60.8766666666667,62.3766666666667,63.68,64.88,65.98,4.91666666666667,5.28733333333333,5.65833333333333,6.07933333333333,6.50066666666667,6.88166666666667,7.26266666666667,5.23633333333333,5.667,6.098,6.569,7.04,7.451,7.862
122,56.64,58.04,59.3466666666667,60.7466666666667,62.1466666666667,63.3533333333333,64.4533333333333,58.1466666666667,59.5533333333333,60.9533333333333,62.4533333333333,63.76,64.96,66.06,4.93333333333333,5.30466666666667,5.67666666666667,6.09866666666667,6.52133333333333,6.90333333333333,7.28533333333333,5.25266666666667,5.684,6.116,6.588,7.06,7.472,7.884
123,56.71,58.11,59.42,60.82,62.22,63.43,64.53,58.22,59.63,61.03,62.53,63.84,65.04,66.14,4.95,5.322,5.695,6.118,6.542,6.925,7.308,5.269,5.701,6.134,6.607,7.08,7.493,7.906
124,56.78,58.18,59.4933333333333,60.8933333333333,62.2933333333333,63.5066666666667,64.6066666666667,58.2933333333333,59.7066666666667,61.1066666666667,62.6066666666667,63.92,65.12,66.22,4.96666666666667,5.33933333333333,5.71333333333333,6.13733333333333,6.56266666666667,6.94666666666667,7.33066666666667,5.28533333333333,5.718,6.152,6.626,7.1,7.514,7.928
125,56.85,58.25,59.5666666666667,60.9666666666667,62.3666666666667,63.5833333333333,64.6833333333333,58.3666666666667,59.7833333333333,61.1833333333333,62.6833333333333,64,65.2,66.3,4.98333333333333,5.35666666666667,5.73166666666667,6.15666666666667,6.58333333333333,6.96833333333333,7.35333333333333,5.30166666666667,5.735,6.17,6.645,7.12,7.535,7.95
126,56.92,58.32,59.64,61.04,62.44,63.66,64.76,58.44,59.86,61.26,62.76,64.08,65.28,66.38,5,5.374,5.75,6.176,6.604,6.99,7.376,5.318,5.752,6.188,6.664,7.14,7.556,7.972
127,56.99,58.39,59.7133333333333,61.1133333333333,62.5133333333333,63.7366666666667,64.8366666666667,58.5133333333333,59.9366666666667,61.3366666666667,62.8366666666667,64.16,65.36,66.46,5.01666666666667,5.39133333333333,5.76833333333333,6.19533333333333,6.62466666666667,7.01166666666667,7.39866666666667,5.33433333333333,5.769,6.206,6.683,7.16,7.577,7.994
128,57.06,58.46,59.7866666666667,61.1866666666667,62.5866666666667,63.8133333333333,64.9133333333333,58.5866666666667,60.0133333333333,61.4133333333333,62.9133333333333,64.24,65.44,66.54,5.03333333333333,5.40866666666667,5.78666666666667,6.21466666666667,6.64533333333333,7.03333333333333,7.42133333333333,5.35066666666667,5.786,6.224,6.702,7.18,7.598,8.016
129,57.13,58.53,59.86,61.26,62.66,63.89,64.99,58.66,60.09,61.49,62.99,64.32,65.52,66.62,5.05,5.426,5.805,6.234,6.666,7.055,7.444,5.367,5.803,6.242,6.721,7.2,7.619,8.038
130,57.2,58.6,59.9333333333333,61.3333333333333,62.7333333333333,63.9666666666667,65.0666666666667,58.7333333333333,60.1666666666667,61.5666666666667,63.0666666666667,64.4,65.6,66.7,5.06666666666667,5.44333333333333,5.82333333333333,6.25333333333333,6.68666666666667,7.07666666666667,7.46666666666667,5.38333333333333,5.82,6.26,6.74,7.22,7.64,8.06
131,57.27,58.67,60.0066666666667,61.4066666666667,62.8066666666667,64.0433333333333,65.1433333333333,58.8066666666667,60.2433333333333,61.6433333333333,63.1433333333333,64.48,65.68,66.78,5.08333333333333,5.46066666666667,5.84166666666667,6.27266666666667,6.70733333333333,7.09833333333333,7.48933333333333,5.39966666666667,5.837,6.278,6.759,7.24,7.661,8.082
132,57.34,58.74,60.08,61.48,62.88,64.12,65.22,58.88,60.32,61.72,63.22,64.56,65.76,66.86,5.1,5.478,5.86,6.292,6.728,7.12,7.512,5.416,5.854,6.296,6.778,7.26,7.682,8.104
133,57.41,58.81,60.1533333333333,61.5533333333333,62.9533333333333,64.1966666666667,65.2966666666667,58.9533333333333,60.3966666666667,61.7966666666667,63.2966666666667,64.64,65.84,66.94,5.11666666666667,5.49533333333333,5.87833333333333,6.31133333333333,6.74866666666667,7.14166666666667,7.53466666666667,5.43233333333333,5.871,6.314,6.797,7.28,7.703,8.126
134,57.48,58.88,60.2266666666667,61.6266666666667,63.0266666666667,64.2733333333333,65.3733333333333,59.0266666666667,60.4733333333333,61.8733333333333,63.3733333333333,64.72,65.92,67.02,5.13333333333333,5.51266666666667,5.89666666666667,6.33066666666667,6.76933333333333,7.16333333333333,7.55733333333333,5.44866666666667,5.888,6.332,6.816,7.3,7.724,8.148
135,57.55,58.95,60.3,61.7,63.1,64.35,65.45,59.1,60.55,61.95,63.45,64.8,66,67.1,5.15,5.53,5.915,6.35,6.79,7.185,7.58,5.465,5.905,6.35,6.835,7.32,7.745,8.17
136,57.62,59.02,60.3733333333333,61.7733333333333,63.1733333333333,64.4266666666667,65.5266666666667,59.1733333333333,60.6266666666667,62.0266666666667,63.5266666666667,64.88,66.08,67.18,5.16666666666667,5.54733333333333,5.93333333333333,6.36933333333333,6.81066666666667,7.20666666666667,7.60266666666667,5.48133333333333,5.922,6.368,6.854,7.34,7.766,8.192
137,57.69,59.09,60.4466666666667,61.8466666666667,63.2466666666667,64.5033333333333,65.6033333333333,59.2466666666667,60.7033333333333,62.1033333333333,63.6033333333333,64.96,66.16,67.26,5.18333333333333,5.56466666666667,5.95166666666667,6.38866666666667,6.83133333333333,7.22833333333333,7.62533333333333,5.49766666666667,5.939,6.386,6.873,7.36,7.787,8.214
138,57.76,59.16,60.52,61.92,63.32,64.58,65.68,59.32,60.78,62.18,63.68,65.04,66.24,67.34,5.2,5.582,5.97,6.408,6.852,7.25,7.648,5.514,5.956,6.404,6.892,7.38,7.808,8.236
139,57.83,59.23,60.5933333333333,61.9933333333333,63.3933333333333,64.6566666666667,65.7566666666667,59.3933333333333,60.8566666666667,62.2566666666667,63.7566666666667,65.12,66.32,67.42,5.21666666666667,5.59933333333333,5.98833333333333,6.42733333333333,6.87266666666667,7.27166666666667,7.67066666666667,5.53033333333333,5.973,6.422,6.911,7.4,7.829,8.258
140,57.9,59.3,60.6666666666667,62.0666666666667,63.4666666666667,64.7333333333333,65.8333333333333,59.4666666666667,60.9333333333333,62.3333333333333,63.8333333333333,65.2,66.4,67.5,5.23333333333333,5.61666666666667,6.00666666666667,6.44666666666667,6.89333333333333,7.29333333333333,7.69333333333333,5.54666666666667,5.99,6.44,6.93,7.42,7.85,8.28
141,57.97,59.37,60.74,62.14,63.54,64.81,65.91,59.54,61.01,62.41,63.91,65.28,66.48,67.58,5.25,5.634,6.025,6.466,6.914,7.315,7.716,5.563,6.007,6.458,6.949,7.44,7.871,8.302
142,58.04,59.44,60.8133333333333,62.2133333333333,63.6133333333333,64.8866666666667,65.9866666666667,59.6133333333333,61.0866666666667,62.4866666666667,63.9866666666667,65.36,66.56,67.66,5.26666666666667,5.65133333333333,6.04333333333333,6.48533333333333,6.93466666666667,7.33666666666667,7.73866666666667,5.57933333333333,6.024,6.476,6.968,7.46,7.892,8.324
